index, T_sto_HT [K], T_sto_LT [K], glide_cd [K], T_DH+ [K], T_DH- [K], glide_ev [K], W_dot_cp [W], p_ev [Pa], p_cd [Pa], rp_cp [-], Q_dot_cd [W], Q_dot_ev [W], COP [-], COP_tot [-], m_dot_w_cd [kg/s], m_dot_w_ev [kg/s], Nb_comp [-], m_dot_r [kg/s]
1,60.0,45.0,15.0,40.0,25.0,15.0,4995.87590537015,126377.51335564289,382556.81126758043,3.02709557349032,30491.919939237097,25689.417963575394,6.103418202694112,0.40980029802800294,2.0,0.1622469588089757
2,60.0,45.0,15.0,45.0,30.0,15.0,4925.128815111266,150610.40724203875,384300.29218688334,2.5516184387529925,35834.27152235513,31108.656150338964,7.275803916520624,0.49626847414290204,2.0,0.19239938188742212
3,60.0,45.0,15.0,50.0,35.0,15.0,4863.3212542739,178788.80299137393,384393.83047224063,2.1499882768988985,42187.92128747603,37536.95545746181,8.674714065084878,0.5987506298963656,2.0,0.2272333622638483
4,60.0,45.0,15.0,55.0,40.0,15.0,4855.799745722702,210367.69552139932,384107.9843584205,1.8258886346898624,49512.80867244002,44884.009789318436,10.196633153180185,0.7157752375824115,2.0,0.2660536682677987
5,60.0,45.0,15.0,60.0,45.0,15.0,4939.566846976978,246092.1329261996,383091.1960919701,1.556698263925629,58089.02874497977,53388.7088750276,11.759943846195814,0.8511127431040603,2.0,0.30972792261447263
6,60.0,45.0,15.0,65.0,50.0,15.0,5186.783517503394,286309.8359476377,381479.7074967079,1.3324016837705692,68068.53862674737,63139.50586571445,13.123458574479212,1.0061221035449013,2.0,0.3587162749903357
7,60.0,45.0,15.0,70.0,55.0,15.0,5684.245689074169,329109.2876343434,379534.4420184475,1.1532170506234056,79127.26778652128,73722.03686032024,13.920451738849675,1.1741402506898915,2.0,0.41073141057037077
8,60.0,45.0,15.0,75.0,60.0,15.0,6536.798572821731,382412.981963637,376626.6741601109,0.9848689556149108,93457.22725797625,87224.36780556374,14.297094551229792,1.3883380527245537,2.0,0.47549963652597377
9,60.0,45.0,15.0,80.0,65.0,15.0,7503.027450926359,444148.816072923,373975.36542876647,0.842004643253096,110410.7436107594,103213.62424462725,14.71549242394516,1.6416848468683776,2.0,0.5507850299667317
10,65.0,50.0,15.0,40.0,25.0,15.0,5725.552451751238,126734.43293418994,437777.7082899803,3.4542917670788604,30211.786861194807,24689.644617251943,5.276658823019623,0.3938518084256024,2.0,0.16222227012682558
11,65.0,50.0,15.0,45.0,30.0,15.0,5637.278251165712,151019.1772622257,440156.92867250135,2.914576391236886,35339.24543707742,29911.877284676477,6.268848877518108,0.4771765654896148,2.0,0.19244164850434428
12,65.0,50.0,15.0,50.0,35.0,15.0,5551.509190507003,179254.29826617942,441508.44079846796,2.4630284744573347,41444.675432856784,36112.661765752804,7.465479027527605,0.5760317723152119,2.0,0.2273467348769617
13,65.0,50.0,15.0,55.0,40.0,15.0,5483.004529782076,210894.9700527406,441080.46318429953,2.0914698111291803,48465.994404490615,43218.19682919774,8.83931321618239,0.6892101496391768,2.0,0.266261052042567
14,65.0,50.0,15.0,60.0,45.0,15.0,5486.368711598966,246686.41269807698,441023.54439293046,1.7877901728325243,56661.2746932494,51423.1229955862,10.32764614843683,0.8197777431591471,2.0,0.3100952976349639
15,65.0,50.0,15.0,65.0,50.0,15.0,5583.814667814261,286309.8359476449,439224.1264154782,1.5340867524222794,66053.32741074858,60732.90006521977,11.829426895467613,0.9677730658513407,2.0,0.35842321249252007
16,65.0,50.0,15.0,70.0,55.0,15.0,5878.5144136020745,331379.62531162857,438144.0023841147,1.3221814768246092,77077.85284759964,71483.75141829824,13.111791079265211,1.1384920084283465,2.0,0.41328742217421843
17,65.0,50.0,15.0,75.0,60.0,15.0,6464.10548345106,380216.33409109584,435512.8171132039,1.145434264822667,89615.79138289086,83457.72550594796,13.863602877817945,1.3283849344948457,2.0,0.4727049654653306
18,65.0,50.0,15.0,80.0,65.0,15.0,7427.174571950476,439435.7686142001,432450.8412810748,0.9841047820136424,105414.15288946433,98317.54467414517,14.19303557069632,1.5638092786113056,2.0,0.5448747908763507
19,70.0,55.0,15.0,40.0,25.0,15.0,6535.0797698858305,127091.35251213983,497894.34875110525,3.9176099625153187,29990.904269185376,23673.33279205111,4.589217779312482,0.3776394952682077,2.0,0.16215063481326375
20,70.0,55.0,15.0,45.0,30.0,15.0,6444.306273476848,151427.94728286954,501634.32535466977,3.3126931610425236,34924.61356413185,28701.619358096774,5.419452782353442,0.4578696288080533,2.0,0.1924291024990045
21,70.0,55.0,15.0,50.0,35.0,15.0,6331.321404224388,179254.29826618178,503122.9937395152,2.806755534488819,40691.711793036106,34590.411988537846,6.427048825208235,0.551750420728242,2.0,0.22683737179893043
22,70.0,55.0,15.0,55.0,40.0,15.0,6231.489635838852,211422.24458400672,503995.437812311,2.3838335403352175,47538.271008946205,41547.36670639824,7.628717014233923,0.6625650518923335,2.0,0.2664031909882687
23,70.0,55.0,15.0,60.0,45.0,15.0,6172.415025950646,247280.69247018613,504394.2626542759,2.0397640333973475,55379.15378635396,49461.3129099913,8.972039882853588,0.7885029362087042,2.0,0.3103340478978641
24,70.0,55.0,15.0,65.0,50.0,15.0,6171.851524907933,286976.51329406456,503012.9136982213,1.752801676779676,64326.3904878278,58431.32375045736,10.422543418004109,0.9310976631612586,2.0,0.35885533043709705
25,70.0,55.0,15.0,70.0,55.0,15.0,6305.272612148779,332124.2552222035,501910.5837691624,1.511213275987222,74893.02405215168,68877.3512031265,11.877840762642112,1.096980955120932,2.0,0.41386832667274337
