index, T_sto_HT [K], T_sto_LT [K], glide_cd [K], T_DH+ [K], T_DH- [K], glide_ev [K], W_dot_cp [W], p_ev [Pa], p_cd [Pa], rp_cp [-], Q_dot_cd [W], Q_dot_ev [W], COP [-], COP_tot [-], m_dot_w_cd [kg/s], m_dot_w_ev [kg/s], Nb_exp [-], m_dot_r [kg/s]
13,65.0,55.0,10.0,35.0,25.0,10.0,5789.098050559158,124654.91950801737,441653.75987877033,3.543011071058168,29761.163460503172,24175.071492225445,5.140898150382614,4.5457558677409855,0.7111840821607661,0.578413052543401,2.0,0.15958825546502192
14,65.0,55.0,10.0,40.0,30.0,10.0,5685.247488404471,148728.53891887597,443060.1500071659,2.9789854269249103,34840.36716257047,29362.059435585288,6.128205893170043,5.372086676851922,0.832558665777304,0.7026090368186593,2.0,0.18957420285730564
15,65.0,55.0,10.0,45.0,35.0,10.0,5589.72477961605,176277.12997506955,443857.4265975474,2.5179524233252555,40779.09773585293,35405.21259797087,7.295367722675961,6.33372762501478,0.974472830442443,0.8471825285054406,2.0,0.2236556982455836
16,65.0,55.0,10.0,50.0,40.0,10.0,5517.652650133295,207625.2421848844,443733.4713306885,2.1371846055960595,47692.326292754406,42407.24664248825,8.643589822857418,7.427003032156633,1.1396739695891869,1.0145498756159579,2.0,0.2622272326601662
17,65.0,55.0,10.0,55.0,45.0,10.0,5511.231414544568,242736.5979063146,443869.0016952998,1.8286035378423375,55712.57939306933,50442.42533034519,10.108916719780538,8.601442211021277,1.3313289882988646,1.2064348931787454,2.0,0.30524335614260817
18,65.0,55.0,10.0,60.0,50.0,10.0,5598.413915160906,282238.77939551004,443030.598310858,1.569701368677,64975.5964560036,59637.12329856434,11.606072262725167,9.794958314931932,1.5526815673633607,1.4257929351958702,2.0,0.3534429223342191
19,65.0,55.0,10.0,65.0,55.0,10.0,5855.507726132219,326479.6334128184,441763.3438375151,1.3531114918857,75713.3159430529,70141.37244722796,12.93027342533529,10.866456312881866,1.809274196479878,1.6761249153306752,2.0,0.4073087230562052
20,65.0,55.0,10.0,70.0,60.0,10.0,6400.005688028542,375817.3734055457,440632.7702789714,1.1724651425400794,88210.40238320755,82114.69304820863,13.782863122795112,11.611128803839476,2.107909327509627,1.9611327503885039,2.0,0.4673407106274872
21,65.0,55.0,10.0,75.0,65.0,10.0,7279.419708444887,430036.3605003785,438821.54511334107,1.0204289344341497,102537.9948543491,95586.22819322269,14.086012204433594,11.967351035062212,2.450286926916489,2.281375044588382,2.0,0.5333806277906181
22,65.0,55.0,10.0,80.0,70.0,10.0,8300.182656730358,494727.342433314,437500.2933855669,0.8843260840076553,119962.74754346145,112014.76518833738,14.453025012189029,12.375491062128123,2.866675444943707,2.671478256340349,2.0,0.6125772794626902
23,70.0,60.0,10.0,30.0,20.0,10.0,6717.264132223676,103935.41772790648,499861.6835954955,4.8093488680065555,25381.431901853997,18883.360029010182,3.778537124972597,3.4137775044665877,0.606180885621265,0.45164383054997015,2.0,0.13304340390956423
24,70.0,60.0,10.0,35.0,25.0,10.0,6612.552482534663,125097.32924173608,502657.79767622706,4.018133726139742,29589.76820884788,23192.68154999496,4.474787653784459,4.017089812303535,0.7066879428838356,0.554908378918911,2.0,0.15961510732513762
25,70.0,60.0,10.0,40.0,30.0,10.0,6499.06342272007,149236.87243074895,504854.30524639273,3.382905960326008,34469.80900455832,28189.197122243324,5.303811759099834,4.726241536785792,0.82323721649655,0.6745434420974872,2.0,0.18968167520010662
26,70.0,60.0,10.0,45.0,35.0,10.0,6384.043901776699,176857.7659265133,506416.38378357975,2.8634104989995315,40171.13585705266,34013.70909302781,6.292427883503888,5.559954620417848,0.9594011403454984,0.8138863731870735,2.0,0.22385330497391495
27,70.0,60.0,10.0,50.0,40.0,10.0,6278.5373565829495,208284.8033117106,507105.255003736,2.434672366590388,46833.86827566123,40791.86793916244,7.45935965907038,6.5291013944962195,1.118526167404143,0.9759035971544401,2.0,0.26252604855515527
28,70.0,60.0,10.0,55.0,45.0,10.0,6206.316334610677,243481.9404402274,507040.8202283493,2.0824576118934917,54491.45197673462,48537.252470074745,8.779999123288787,7.609722541955811,1.3014110766395657,1.1608687452166904,2.0,0.30566508328375047
29,70.0,60.0,10.0,60.0,50.0,10.0,6202.5744366310055,283076.9843409178,506599.2972593487,1.7896166953977315,63400.51704122551,57462.73489090736,10.221645493973657,8.775844966418632,1.5141849253228654,1.373808073107733,2.0,0.3540662773539236
30,70.0,60.0,10.0,65.0,55.0,10.0,6314.154921261522,327418.0001693537,505666.18625507446,1.5444055793924698,73678.08722196613,67648.10950710147,11.6687170556857,9.94201317433778,1.7596425739806218,1.6165449557631493,2.0,0.40811376971501107
31,70.0,60.0,10.0,70.0,60.0,10.0,6622.15407550408,376863.4162164689,504610.32032447495,1.3389740118330529,85596.30896480555,79274.91894694488,12.925750139434793,10.971948939043052,2.0442836548716214,1.8933108565597854,2.0,0.4683689503693601
32,70.0,60.0,10.0,75.0,65.0,10.0,7252.201436271908,431781.9576111565,502484.9657297359,1.1637470183093,99390.2730933189,92468.95968401374,13.704841759664609,11.663387478440354,2.3737228064523253,2.2069745925712287,2.0,0.535371253307625
33,70.0,60.0,10.0,80.0,70.0,10.0,8257.116407009797,492148.48560424056,500505.108022182,1.0169798803864682,115246.8580980522,107344.31426838903,13.957276658981643,11.975934847921794,2.7524232193473117,2.560091082881846,2.0,0.6092346654343758
34,75.0,65.0,10.0,30.0,20.0,10.0,7622.909329688988,104318.02631974984,565270.4364893811,5.418722501102019,25444.43905345022,18056.863883342543,3.3378908174011226,3.051742452842046,0.6072873611327112,0.43187606228252984,2.0,0.13294856297844965
35,75.0,65.0,10.0,35.0,25.0,10.0,7525.186693540474,125539.73897534961,569417.3446456968,4.535753772417074,29470.277052084755,22178.511242293713,3.9162187268233053,3.5617180567445907,0.7033728173458654,0.5306433278862798,2.0,0.15958849500353595
36,75.0,65.0,10.0,40.0,30.0,10.0,7394.307401056511,149745.20594285327,571553.8889763039,3.81684265200733,34144.447968362154,26988.400593785387,4.617666823465243,4.172812209184947,0.8149321610306092,0.6458094054361312,2.0,0.18974224993930705
37,75.0,65.0,10.0,45.0,35.0,10.0,7265.543111942339,177438.40187756025,573850.1356489783,3.2340808391914977,39627.52069437073,32606.089825368923,5.454171847006889,4.892827129521784,0.9457977210723022,0.7802045968935857,2.0,0.22400228851251675
38,75.0,65.0,10.0,50.0,40.0,10.0,7143.55194644855,208614.58387532766,575794.8777399451,2.760089285435825,45967.000029600444,39072.709422482316,6.434754079509865,5.725582162271793,1.0971033037326112,0.934774493113188,2.0,0.2623639799815022
39,75.0,65.0,10.0,55.0,45.0,10.0,7027.541758193066,244227.28297390978,576301.3645455681,2.359692813710469,53388.71183017659,46622.90789585875,7.597067889057124,6.6979547477848556,1.2742387385123468,1.1150832367528019,2.0,0.30602005450633474
40,75.0,65.0,10.0,60.0,50.0,10.0,6954.568680343245,283915.18928683817,576163.190736002,2.029349652560882,61907.721868130975,55230.22579281529,8.901734200010157,7.774314328194033,1.4775636031141814,1.3204336726712047,2.0,0.35455011256387736
41,75.0,65.0,10.0,65.0,55.0,10.0,6966.5348989817585,328356.366925869,576056.652905603,1.754364193692202,71773.02698466391,65095.89458276292,10.302543233531262,8.918362571627176,1.7130207534330815,1.5555562571576131,2.0,0.408831940987316
42,75.0,65.0,10.0,70.0,60.0,10.0,7104.807509261571,377909.4590276014,574754.3835353213,1.5208785326893417,83135.36983869527,76340.9847628544,11.701283916604778,10.057281275375924,1.9842079937418502,1.823240151764893,2.0,0.4692716923479063
43,75.0,65.0,10.0,75.0,65.0,10.0,7473.042455591342,433524.1292017491,573059.359761389,1.3218626626770857,96389.56589414753,89254.60654657987,12.898302995994449,11.05014936129681,2.300548461281446,2.1302570029053576,2.0,0.5372283784241834
44,75.0,65.0,10.0,80.0,70.0,10.0,8202.223206546085,493837.5505318054,570747.171175181,1.1557387050874381,111511.38769382886,103667.1417297372,13.595263733475713,11.6808759950415,2.6614639146328276,2.4723929435758056,2.0,0.6111443815938575
45,80.0,70.0,10.0,30.0,20.0,10.0,8622.596275106314,104700.63491161025,637019.8251951751,6.0842021228711385,25576.990196347168,17208.55899679414,2.9662748179673772,2.7400220401688564,0.6099943436678816,0.41158668222271105,2.0,0.1327946537852665
46,80.0,70.0,10.0,35.0,25.0,10.0,8539.742554010685,125760.94384378975,642822.6529137116,5.111464921193457,29434.45564752855,21139.287305998758,3.4467614756963223,3.1702676506309375,0.701992350002926,0.5057788434332827,2.0,0.15922406421943955
47,80.0,70.0,10.0,40.0,30.0,10.0,8415.514739874487,150253.5394555183,646588.1851232642,4.30331416794799,33966.51602594194,25796.40931533159,4.036178068229316,3.6926142429459503,0.8100790003386763,0.6172860708966046,2.0,0.18972742600379539
48,80.0,70.0,10.0,45.0,35.0,10.0,8272.402541968233,178019.03782851232,649298.4482007571,3.6473539915783246,39218.83366609535,31196.98018446632,4.740924231760621,4.3102389902138425,0.9353433112308228,0.7464871586712354,2.0,0.2240777914324755
49,80.0,70.0,10.0,50.0,40.0,10.0,8123.545351494427,209274.14500203333,651310.3373353563,3.1122350891890065,45266.742716660265,37404.3875855387,5.572289038594815,5.0299753615603615,1.0795819524290848,0.8948616044876223,2.0,0.2625412589155061
50,80.0,70.0,10.0,55.0,45.0,10.0,7979.409175092687,244972.6255082077,652753.2122987232,2.6645965480614606,52382.29504470205,44673.450884520775,6.56468341142483,5.877836439177147,1.2492831814970071,1.0684579417590017,2.0,0.3063024909141155
51,80.0,70.0,10.0,60.0,50.0,10.0,7854.542403729839,284753.3942319682,653077.6675666885,2.2934851025328706,60554.843420411955,52981.749746492154,7.709531670700083,6.842261129557302,1.4441930690273683,1.2666775374908572,2.0,0.3549546612082929
52,80.0,70.0,10.0,65.0,55.0,10.0,7777.9365967587855,329294.7336824549,652506.6527102783,1.981527749968521,69961.67194308146,62487.2881850132,8.99488843509419,7.910828172443303,1.6685397238382849,1.4932200064540941,2.0,0.4093820068048875
53,80.0,70.0,10.0,70.0,60.0,10.0,7800.18424379501,378955.5018387482,651909.8649666014,1.7202807765118546,80875.1865211705,73387.99395187832,10.368368745328821,9.04225709995867,1.9288198471470095,1.75271432044258,2.0,0.47007809700340564
54,80.0,70.0,10.0,75.0,65.0,10.0,7973.747528252374,434685.5769286935,650019.1269427704,1.4953777199959881,93489.21403625252,85862.79633277933,11.724626808787711,10.157892312668526,2.229656082216215,2.0493040107849594,2.0,0.538237876910745
55,80.0,70.0,10.0,80.0,70.0,10.0,8410.358385713704,495764.7501542309,648306.1828914171,1.307689146293138,107987.25007498394,99942.61417630564,12.839791733300808,11.09503875079315,2.575424677740105,2.383565418406214,2.0,0.6132103705040747
56,85.0,75.0,10.0,30.0,20.0,10.0,9691.521348662522,104891.93920712516,713269.7832133052,6.800043822288813,25758.32505952643,16340.023217969878,2.6578205972874636,2.4765558588254946,0.6137995181293353,0.39081342865368224,2.0,0.1323557540827078
57,85.0,75.0,10.0,35.0,25.0,10.0,9644.774709802532,126203.3535761931,722345.1030330316,5.723660129181339,29476.5075313138,20097.51639963278,3.0562152479679128,2.8381895079636,0.7024007219819117,0.4808534201436004,2.0,0.15908016379323078
58,85.0,75.0,10.0,40.0,30.0,10.0,9519.96451291575,150761.87296796887,726919.1198265188,4.821637629700723,33845.12545422684,24584.94720743527,3.5551734891773084,3.286642472754839,0.8065012630605133,0.588296816016896,2.0,0.18966385426232293
59,85.0,75.0,10.0,45.0,35.0,10.0,9359.083726060835,178599.67377969064,729530.5736204926,4.0847251183694535,38838.76767452666,29751.625682786143,4.149847229849881,3.8157121814857686,0.9254956146515823,0.7119024466621819,2.0,0.2241084395414887
60,85.0,75.0,10.0,50.0,40.0,10.0,9214.227771995827,209933.70612895512,733521.6358138004,3.4940631942315306,44654.816010183706,35715.423179093064,4.846289576854182,4.429448914539852,1.064087221737577,0.8544548635613584,2.0,0.2626558906269783
61,85.0,75.0,10.0,55.0,45.0,10.0,9035.185177159456,245717.96804258262,734779.1161521365,2.990335310052703,51451.81749818866,42704.86530857788,5.69460575398682,5.167492878005363,1.2260541286859328,1.021375147593727,2.0,0.3065288439905371
62,85.0,75.0,10.0,60.0,50.0,10.0,8884.180343606566,285591.5991778582,736631.6900395517,2.579318481916545,59268.33256560743,50680.41645464345,6.671221235199198,6.006878927755569,1.4123151984854974,1.211657701396115,2.0,0.35528972587942287
63,85.0,75.0,10.0,65.0,55.0,10.0,8746.871584070688,330233.1004389274,736494.94402629,2.2302275061082066,68306.47952262746,59867.57685694401,7.809246867991453,6.97168345539095,1.6276867427990624,1.430618388111733,2.0,0.4098493041681378
64,85.0,75.0,10.0,70.0,60.0,10.0,8673.579986339579,380001.54464969906,735854.0515963824,1.9364501591032286,78690.62359066485,70346.50998671543,9.072450327845981,8.029774841024146,1.8751322816847393,1.680075020550652,2.0,0.47072060879858446
65,85.0,75.0,10.0,75.0,65.0,10.0,8715.54191656592,435847.0246557831,735134.8642227809,1.686680928482568,90819.43902688616,82443.441059787,10.420400692957788,9.14986788614443,2.164151891967162,1.9676935953952297,2.0,0.5391355552918643
66,85.0,75.0,10.0,80.0,70.0,10.0,8935.237731603644,497049.54990283353,733604.096314274,1.4759174341022614,104587.30954226894,96016.10593581278,11.705039382706858,10.21810966735748,2.492228825093822,2.289920787091931,2.0,0.6143283942621232
67,90.0,80.0,10.0,30.0,20.0,10.0,10874.73630122876,105274.54779898506,797487.0260514383,7.575307068278158,26060.23082191236,15479.52418593594,2.3964011724098317,2.2500691168531506,0.6204039682347373,0.37023239443014944,2.0,0.13208349320620025
68,90.0,80.0,10.0,35.0,25.0,10.0,10840.040178004616,126645.76330995769,807916.0737591118,6.379337552585846,29615.858565587194,19061.916566986238,2.732080147237862,2.55805992986393,0.705051167901387,0.45607564603827216,2.0,0.1588801735006557
69,90.0,80.0,10.0,40.0,30.0,10.0,10719.680640938206,151016.03972285078,813381.3990197948,5.386059656395023,33741.83734367642,23302.874468345963,3.1476532253038534,2.9360917837089273,0.8032764531750125,0.5576179089627374,2.0,0.18922878358405987
70,90.0,80.0,10.0,45.0,35.0,10.0,10586.896696130938,178889.9917554187,819026.3874819654,4.578380151091691,38553.743132298325,28247.519391922135,3.6416472398741817,3.382044893641727,0.9178312883348978,0.6759119108870023,2.0,0.22369828434292488
71,90.0,80.0,10.0,50.0,40.0,10.0,10404.60934713936,210593.267256511,821833.0729740136,3.902466036452097,44123.91685271926,34012.70074298739,4.240804760714123,3.9175229520371277,1.0504378605299636,0.8137189758881248,2.0,0.26271447148551125
72,90.0,80.0,10.0,55.0,45.0,10.0,10221.97520918005,246463.31057648233,824835.207292692,3.346685579137061,50631.285102109214,40710.89307615401,4.953180189347239,4.547821528960229,1.2053557932326795,0.9736851790509472,2.0,0.3066808895796856
73,90.0,80.0,10.0,60.0,50.0,10.0,10044.79112048312,286429.80412315344,827534.4119910464,2.8891351391464815,58115.754846110154,48375.65370245348,5.785660861339543,5.276186838862422,1.3835351332793027,1.1565558744195923,2.0,0.35555280440713927
74,90.0,80.0,10.0,65.0,55.0,10.0,9863.75493304263,331171.4671955297,828140.6103371785,2.50063997768331,66723.75315483479,57180.6599513534,6.764538819929177,6.121760531854567,1.5884618028005966,1.366410799726262,2.0,0.410236762783458
75,90.0,80.0,10.0,70.0,60.0,10.0,9723.245633459039,381047.5874608464,828212.44057156,2.1735144581033747,76651.00461261433,67264.60143350133,7.883273497570356,7.076348021642576,1.8247953272485797,1.6064702663580954,2.0,0.4712480953399617
76,90.0,80.0,10.0,75.0,65.0,10.0,9650.9771257665,437008.47238263686,827087.1710319292,1.8926112954344427,88190.42986437016,78899.78258670589,9.1379793688368,8.134894810526461,2.099509134131588,1.8831164114238192,2.0,0.5398827955358804
77,90.0,80.0,10.0,80.0,70.0,10.0,9717.505871375828,498334.349650942,826326.3785115803,1.6581766420283492,101376.40297370906,92025.80200648757,10.432348003238813,9.219860113893942,2.413421551023607,2.194754670683452,2.0,0.615328959911446
78,95.0,85.0,10.0,30.0,20.0,10.0,12206.597913407959,105657.15639022132,892005.3854772975,8.442451187905085,26460.43447782712,14571.709114992767,2.1677157440209016,2.049301177362415,0.629263410517666,0.34851967617228236,2.0,0.13171351325093147
79,95.0,85.0,10.0,35.0,25.0,10.0,12118.321070732845,127088.1730435224,899071.8335705854,7.0743941945147855,29857.286608107734,18043.3560790011,2.4638137934978923,2.323023455565245,0.7100449546875374,0.4317055554991378,2.0,0.15862753544448957
80,95.0,85.0,10.0,40.0,30.0,10.0,12012.853650174358,151524.3732348747,906197.73048459,5.980541025435638,33794.18494712318,22079.91952009517,2.813168788303076,2.644151619304354,0.8036694973134765,0.5283536402165975,2.0,0.1890517116818437
81,95.0,85.0,10.0,45.0,35.0,10.0,11891.866437741846,179470.62770641415,913521.0875841776,5.0900868808379895,38376.560496987615,26784.819250918135,3.227126767518166,3.022213318299173,0.9126443242082029,0.640912149186036,2.0,0.2236011717579289
82,95.0,85.0,10.0,50.0,40.0,10.0,11732.621146681058,211252.82838309818,919186.115451317,4.351118621637631,43736.302259188764,32303.207116214897,3.7277520267976056,3.4757649452906887,1.0401059266850197,0.7728210944239076,2.0,0.2626929667624521
83,95.0,85.0,10.0,55.0,45.0,10.0,11526.17283968174,246835.98184318567,921930.449742438,3.7349921306373326,49849.36767863448,38638.14647830105,4.324884623195614,4.0115301163934145,1.1854825416374852,0.9241111586902924,2.0,0.3063123071413591
84,95.0,85.0,10.0,60.0,50.0,10.0,11339.128233181691,287268.00906916254,926382.4000317489,3.2248018254225914,57062.216105844986,46036.419192681744,5.032328317697636,4.640495536382423,1.3570134212478258,1.1006299032572775,2.0,0.35574148799744254
85,95.0,85.0,10.0,65.0,55.0,10.0,11125.773882707532,332109.8339520911,927851.6387561299,2.7938095891793986,65276.49749771726,54476.97122270491,5.867142203849265,5.374055015890833,1.5523596740817593,1.3018024254775833,2.0,0.41054477331893474
86,95.0,85.0,10.0,70.0,60.0,10.0,10930.85591138997,382093.63027180196,928448.1342537815,2.4298969171334543,74751.38024835264,64159.8331600843,6.838566060546236,6.217725755270766,1.777684660295267,1.5323195569376682,2.0,0.47169169463979954
87,95.0,85.0,10.0,75.0,65.0,10.0,10781.233838995111,437589.19624651026,928131.2071985517,2.1210103338010677,85648.47197270596,75223.02917322447,7.944218004336414,7.166869651301651,2.0368316183294004,1.7953626246997982,2.0,0.5397631859794685
88,95.0,85.0,10.0,80.0,70.0,10.0,10714.45090401043,499619.14939946565,926586.2341262317,1.8545851079566782,98321.27170970522,87980.90404589627,9.176510545482408,8.213964865116127,2.338207213276411,2.0982865226436243,2.0,0.6161938348038682
89,100.0,90.0,10.0,30.0,20.0,10.0,13512.91113979164,106039.76498184752,984532.2672478086,9.284557235828903,26923.59510147343,13750.253812947634,1.9924348515984227,1.893763818827902,0.6395233047057312,0.32887247256703,2.0,0.1313557777228457
90,100.0,90.0,10.0,35.0,25.0,10.0,13506.959185642401,127530.58277767562,997791.2670186413,7.823937170883108,30172.21551512025,16992.9265157152,2.233827399670582,2.119044593662281,0.7166886481466677,0.4065729650793981,2.0,0.15830368824581373
91,100.0,90.0,10.0,40.0,30.0,10.0,13432.618859751448,152032.7067466393,1007647.1686886856,6.627831538695931,33943.34218896593,20827.94957482769,2.5269340657517922,2.3910127001482713,0.8062652215512253,0.4983950673412831,2.0,0.1887964252699328
92,100.0,90.0,10.0,45.0,35.0,10.0,13305.972448909459,180051.26365774506,1015282.016599169,5.638849714096388,38324.28951428616,25332.035969529057,2.8802321409756995,2.71679218191446,0.9103270268439813,0.6061496799509786,2.0,0.22343928921893003
93,100.0,90.0,10.0,50.0,40.0,10.0,13161.236075149049,211582.6089464011,1022798.2949317254,4.834037636764487,43358.59469424088,30513.159074019288,3.294416606971306,3.096271797684566,1.0299082147740295,0.7299960312014209,2.0,0.2622105820107023
94,100.0,90.0,10.0,55.0,45.0,10.0,12955.802178354877,247581.32437723756,1027184.6432450444,4.148877730696407,49230.728332760846,36604.49170665341,3.7998981193931862,3.5555633861198848,1.169390564587501,0.8754721001769975,2.0,0.30632775373836274
95,100.0,90.0,10.0,60.0,50.0,10.0,12752.66335475883,287687.1115415523,1032167.0758739382,3.5878113216234797,56026.30415453649,43601.90058433963,4.393302214288399,4.090340578403257,1.3308076818239165,1.0424258980942613,2.0,0.35535409378477045
96,100.0,90.0,10.0,65.0,55.0,10.0,12501.873419676916,333048.20070866053,1033708.974005905,3.103781890448221,63896.8983287323,51744.30432300883,5.110985864579613,4.730356353878006,1.517759995484432,1.236501577831266,2.0,0.41079273432166996
97,100.0,90.0,10.0,70.0,60.0,10.0,12280.06125748847,383139.6730829718,1036045.1804300767,2.704092667025148,72947.96148413623,61018.05071955456,5.940358110156172,5.462544342243465,1.7327523023598028,1.4572848437822394,2.0,0.47206012925866375
98,100.0,90.0,10.0,75.0,65.0,10.0,12068.374125997778,438750.64397320244,1036315.7066105684,2.3619696537103283,83330.14867236887,71625.766368024,6.904836376663073,6.304360610352967,1.9793631519015373,1.70950605573862,2.0,0.5402765476454325
99,100.0,90.0,10.0,80.0,70.0,10.0,11906.006987103101,500261.54927393154,1035030.8030199085,2.0689793259588494,95209.98565455641,83701.66087937065,7.9968024340730155,7.246999070346351,2.2615480747389096,1.996229396034065,2.0,0.6160797492070839
