index, T_sto_HT [K], T_sto_LT [K], glide_ev [K], T_tap_in [K], T_tap_out [K], glide_cd [K], W_dot_exp [W], p_ev [Pa], p_cd [Pa], rp [-], Q_dot_cd [W], Q_dot_ev [W], eta_ORC [-], m_dot_w_cd [kg/s], m_dot_w_ev [kg/s], Nb_exp [-], m_dot_r [kg/s]
1,50.0,40.0,5.0,30.0,35.0,10.0,-1080.7523378069232,233897.01028037132,213249.50829653323,0.0,31798.42875234682,31238.12480391563,-0.0345972219712578,2.0,0.1595660079631272
2,50.0,40.0,7.0,30.0,37.0,10.0,-1081.027388132672,222443.9784898235,213448.69181646104,0.0,31820.022490575782,31247.64145022185,-0.03459548746598272,2.0,0.16053820284963255
3,50.0,40.0,9.0,30.0,39.0,10.0,-1081.0415101823119,213025.59299970663,213518.14279949028,0.0,31821.303316676793,31179.08795223507,-0.03467280952528717,2.0,0.16114639409715645
4,50.0,40.0,11.0,30.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5,50.0,40.0,13.0,30.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,50.0,40.0,15.0,30.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7,50.0,40.0,17.0,30.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8,50.0,40.0,19.0,30.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9,55.0,45.0,5.0,30.0,35.0,10.0,-1079.0607093717672,274840.71561140206,212259.23510071784,0.0,31713.221192167344,31157.00444089462,-0.03463300560292194,2.0,0.15621020643965136
10,55.0,45.0,7.0,30.0,37.0,10.0,-1078.7827713378938,262340.6327198108,212198.39394271237,0.0,31685.501657810895,31137.2357784708,-0.03464606746125473,2.0,0.15690205252148626
11,55.0,45.0,9.0,30.0,39.0,10.0,-1079.3071353833075,249412.2974246873,212505.37906624487,0.0,31708.59609075583,31162.786668202836,-0.03463448718097428,2.0,0.15794800457696098
12,55.0,45.0,11.0,30.0,41.0,10.0,-1080.4667338854342,236612.92338435154,213103.78813064002,0.0,31780.71778328424,31223.31189429014,-0.03460448838814633,2.0,0.15926462994473228
13,55.0,45.0,13.0,30.0,43.0,10.0,-1080.3650317311403,223417.73185489431,213143.30591797808,0.0,31782.268372590777,31207.801106307335,-0.03461842851570822,2.0,0.16022516384998398
14,55.0,45.0,15.0,30.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15,55.0,45.0,17.0,30.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
16,55.0,45.0,19.0,30.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
17,60.0,50.0,5.0,30.0,35.0,10.0,-1075.6184694104202,320377.10441949393,210516.61241525138,0.0,31555.39854941272,30971.119659454835,-0.03472972502245512,2.0,0.15248758821856365
18,60.0,50.0,7.0,30.0,37.0,10.0,-1077.3719842984394,307762.32734394306,211352.49160963815,0.0,31644.757389189403,31068.23989380443,-0.03467759963168325,2.0,0.15374215831668814
19,60.0,50.0,9.0,30.0,39.0,10.0,-1078.3170606284257,293633.2709698551,211836.84706552848,0.0,31687.120585005534,31120.630381373565,-0.03464958927290316,2.0,0.15484228604025588
20,60.0,50.0,11.0,30.0,41.0,10.0,-1078.4308687674754,279000.29672696296,211956.00281426735,0.0,31680.48847462104,31122.182128676068,-0.034651518467074524,2.0,0.15573845814654103
21,60.0,50.0,13.0,30.0,43.0,10.0,-1079.3924628043355,264344.42495056,212461.9052362903,0.0,31722.945560500517,31172.790833735446,-0.03462610930671656,2.0,0.15698565052485677
22,60.0,50.0,15.0,30.0,45.0,10.0,-1079.5508140553036,250295.01107443607,212610.00101759747,0.0,31721.999160610885,31176.828554521755,-0.03462670400125513,2.0,0.1579732005668999
23,60.0,50.0,17.0,30.0,47.0,10.0,-1080.135839505754,235656.8479409085,212960.64858917342,0.0,31762.14869153354,31204.16928050341,-0.03461511280098812,2.0,0.15921734386138522
24,60.0,50.0,19.0,30.0,49.0,10.0,-1080.4890636979449,221030.49540091952,213215.47956901704,0.0,31790.450438597898,31216.9373667075,-0.03461226996759374,2.0,0.1604569702106536
25,65.0,55.0,5.0,30.0,35.0,10.0,-713.0803955095589,369644.5042139606,210290.90786670413,0.0,33997.096395893976,33762.765834184924,-0.0211203193189689,2.0,0.1636533107570101
26,65.0,55.0,7.0,30.0,37.0,10.0,-862.1839381464038,358294.886524237,210529.8731460426,0.0,33023.04733840239,32638.542558295536,-0.02641612861868637,2.0,0.15877886422299325
27,65.0,55.0,9.0,30.0,39.0,10.0,-1041.2237944257286,343154.7004564892,209967.85861089264,0.0,31708.895399205147,31147.168295906096,-0.03342916391415859,2.0,0.1522748058362017
28,65.0,55.0,11.0,30.0,41.0,10.0,-1076.8644792178811,326984.2368384979,211049.30675889348,0.0,31634.838145436726,31044.718625944,-0.03468752582985075,2.0,0.1525782654701282
29,65.0,55.0,13.0,30.0,43.0,10.0,-1076.1426257179864,311669.79603286716,210785.67849792077,0.0,31577.856852168,30999.463494793683,-0.03471487904617198,2.0,0.15311551171064394
