index, T_sto_HT [K], T_sto_LT [K], glide_ev [K], T_tap_in [K], T_tap_out [K], glide_cd [K], W_dot_exp [W], p_ev [Pa], p_cd [Pa], rp [-], Q_dot_cd [W], Q_dot_ev [W], eta_ORC [-], m_dot_w_cd [kg/s], m_dot_w_ev [kg/s], Nb_exp [-], m_dot_r [kg/s]
1,60.0,55.0,5.0,10.0,15.0,5.0,1201.402564672026,320377.10441949393,96581.2515401954,0.0,31238.129267893484,32690.56755914202,0.036750740484958334,2.0,0.1425007527797126
2,60.0,55.0,5.0,15.0,20.0,5.0,758.2832662532346,320377.10441949393,116440.43225284721,0.0,30782.599792212604,31852.968963137,0.023805732744435388,2.0,0.1424953520116766
3,60.0,55.0,5.0,20.0,25.0,5.0,246.8057831083171,320377.10441949393,139363.07838769842,0.0,30383.964619802777,31012.164597922358,0.007958353965554913,2.0,0.1424892249621333
4,60.0,55.0,5.0,25.0,30.0,5.0,-339.91589830847954,320377.10441949393,165657.75673662743,0.0,30048.625821870923,30167.7487030371,-0.011267526180177274,2.0,0.1424823228855934
5,60.0,55.0,5.0,30.0,35.0,5.0,-1009.25371244786,320377.10441949393,195645.58097443084,0.0,29845.05469183495,29320.560791896853,-0.034421364571129945,2.0,0.1424822720461886
6,60.0,55.0,5.0,35.0,40.0,5.0,-1118.236036236576,320377.10441949393,229659.6319040923,0.0,34004.54119734416,33388.96773497939,-0.0334911832289165,2.0,0.16707892346486194
7,60.0,55.0,5.0,40.0,45.0,5.0,-1202.8389641699061,318563.6194896358,268044.45323263,0.0,38801.84721112178,38122.564270317926,-0.03155189025693195,2.0,0.19684910591166288
8,60.0,55.0,5.0,45.0,50.0,5.0,-1296.5038534697703,317222.05834526184,311155.64713646244,0.0,44035.57255299401,43276.57094088073,-0.029958562457291237,2.0,0.23093280710056982
9,60.0,55.0,5.0,50.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10,65.0,60.0,5.0,10.0,15.0,5.0,1824.3744358449662,369644.5042139606,96581.2515401954,0.0,36035.75696606892,38070.167749653396,0.047921365827487745,2.0,0.16367520858745463
11,65.0,60.0,5.0,15.0,20.0,5.0,1381.2573315546183,369644.5042139606,116440.43225284721,0.0,35456.76419999778,37107.263688501545,0.037223367994731166,2.0,0.16366971516795842
12,65.0,60.0,5.0,20.0,25.0,5.0,869.782425862791,369644.5042139606,139363.07838769842,0.0,34934.257765315204,36140.899393086125,0.024066430013337834,2.0,0.16366347967414127
13,65.0,60.0,5.0,25.0,30.0,5.0,283.06368929909,369644.5042139606,165657.75673662743,0.0,34474.633591648344,35170.802718657775,0.00804825785647842,2.0,0.1636564538383061
14,65.0,60.0,5.0,30.0,35.0,5.0,-386.09274924379133,369644.5042139606,195645.58097443084,0.0,34092.079599829885,34196.65286104879,-0.01129036665701177,2.0,0.16364962751277823
15,65.0,60.0,5.0,35.0,40.0,5.0,-1118.7224195416702,369644.5042139606,229659.6319040923,0.0,34078.78206511995,33424.67478801671,-0.03346995675011774,2.0,0.16466137615300364
16,65.0,60.0,5.0,40.0,45.0,5.0,-1203.6037182060572,369644.5042139606,268044.45323263,0.0,38895.50330863685,38183.144832310405,-0.031521859278274354,2.0,0.19380766690617013
17,65.0,60.0,5.0,45.0,50.0,5.0,-1297.6413573985833,368629.6047591387,311155.64713646244,0.0,44148.15367777653,43368.54666467005,-0.02992125531510374,2.0,0.22721816815643947
18,65.0,60.0,5.0,50.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
19,70.0,65.0,5.0,10.0,15.0,5.0,2520.17059315872,424458.3641190086,96581.2515401954,0.0,41455.92511930013,44134.86266606824,0.057101584573328173,2.0,0.18722131360265495
20,70.0,65.0,5.0,15.0,20.0,5.0,2077.0554715955923,424458.3641190086,116440.43225284721,0.0,40738.876717568906,43032.32342561261,0.04826733269901341,2.0,0.18721573068204905
21,70.0,65.0,5.0,20.0,25.0,5.0,1565.5829889613794,424458.3641190086,139363.07838769842,0.0,40077.77039531859,41925.97603632633,0.037341599098489595,2.0,0.1872093871387362
22,70.0,65.0,5.0,25.0,30.0,5.0,978.8670595522249,424458.3641190086,165657.75673662743,0.0,39478.99150945632,40815.66169268535,0.023982633600857423,2.0,0.18720223660835497
23,70.0,65.0,5.0,30.0,35.0,5.0,309.7415873023724,424458.3641190086,195645.58097443084,0.0,38949.20702949671,39701.002658325415,0.007801858053008611,2.0,0.18719423131207744
24,70.0,65.0,5.0,35.0,40.0,5.0,-449.5296358039969,424458.3641190086,229659.6319040923,0.0,38569.41181584845,38583.642310213196,-0.011650782790016825,2.0,0.18719667305194404
25,70.0,65.0,5.0,40.0,45.0,5.0,-1204.273858628821,424458.3641190086,268044.45323263,0.0,38988.82883398864,38228.53280552479,-0.031501963853940516,2.0,0.19103019108915797
26,70.0,65.0,5.0,45.0,50.0,5.0,-1298.6487567314332,424458.3641190086,311155.64713646244,0.0,44261.89690243254,43441.27729787472,-0.029894350201230546,2.0,0.22379946810203588
27,70.0,65.0,5.0,50.0,55.0,5.0,-1402.5922882604013,423892.8170303415,359359.5935869315,0.0,49987.88637094707,49097.531831503824,-0.02856747041936672,2.0,0.26122151863740106
28,75.0,70.0,5.0,10.0,15.0,5.0,3294.2783392973583,485208.5530542301,96581.2515401954,0.0,47561.478382137335,50948.652025753545,0.06465879288881216,2.0,0.21333392560026712
29,75.0,70.0,5.0,15.0,20.0,5.0,2851.1650510718723,485208.5530542301,116440.43225284721,0.0,46690.642010147625,49690.949703504186,0.057377954498438764,2.0,0.21332825363330785
30,75.0,70.0,5.0,20.0,25.0,5.0,2339.6948233942567,485208.5530542301,139363.07838769842,0.0,45875.06341752724,48429.00321913254,0.048311851739082014,2.0,0.2133218024491549
31,75.0,70.0,5.0,25.0,30.0,5.0,1752.9816287716078,485208.5530542301,165657.75673662743,0.0,45121.11175656015,47162.754200543524,0.03716877138509875,2.0,0.21331452333041748
32,75.0,70.0,5.0,30.0,35.0,5.0,1083.8592906082463,485208.5530542301,195645.58097443084,0.0,44435.43313750186,45891.961229174005,0.023617628481722535,2.0,0.2133063712567052
33,75.0,70.0,5.0,35.0,40.0,5.0,324.8242028056727,485208.5530542301,229659.6319040923,0.0,43840.55301155568,44616.669723396444,0.0072803327729173565,2.0,0.21329994478272707
34,75.0,70.0,5.0,40.0,45.0,5.0,-532.2521890581369,485208.5530542301,268044.45323263,0.0,43440.99352064561,43339.29142103651,-0.012281054249073078,2.0,0.2133117174555955
35,75.0,70.0,5.0,45.0,50.0,5.0,-1299.5513594015106,485208.5530542301,311155.64713646244,0.0,44376.62922433618,43496.52379678288,-0.02987713145705747,2.0,0.22062076643369932
36,75.0,70.0,5.0,50.0,55.0,5.0,-1403.908529670559,485208.5530542301,359359.5935869315,0.0,50124.493300169226,49183.05781383289,-0.028544555626952198,2.0,0.2573551969442324
37,80.0,75.0,5.0,10.0,15.0,5.0,4152.381528088864,552295.939081759,96581.2515401954,0.0,54420.42818401792,58580.026946072256,0.07088391290621074,2.0,0.24222394953140453
38,80.0,75.0,5.0,15.0,20.0,5.0,3709.269981115538,552295.939081759,116440.43225284721,0.0,53378.83455047266,57150.3219521367,0.06490374602302408,2.0,0.2422181863885962
